"","id","q","c","symptomatic_fraction","socialDistancing_other","p_reduced","LogLikelihood","R0","i_chain","loc","S.c","E.c","Is.c","Ia.c","Hs.c","Hc.c","D.c","R.c","S.c.pos","E.c.pos","Is.c.pos","Ia.c.pos","R.c.pos","S.a","E.a","Is.a","Ia.a","Hs.a","Hc.a","D.a","R.a","S.a.pos","E.a.pos","Is.a.pos","Ia.a.pos","R.a.pos","S.rc","E.rc","Is.rc","Ia.rc","Hs.rc","Hc.rc","D.rc","R.rc","S.rc.pos","E.rc.pos","Is.rc.pos","Ia.rc.pos","R.rc.pos","S.fc","E.fc","Is.fc","Ia.fc","Hs.fc","Hc.fc","D.fc","R.fc","S.fc.pos","E.fc.pos","Is.fc.pos","Ia.fc.pos","R.fc.pos","S.e","E.e","Is.e","Ia.e","Hs.e","Hc.e","D.e","R.e","S.e.pos","E.e.pos","Is.e.pos","Ia.e.pos","R.e.pos","H.pos"
"442","3",0.026535,0.010466,0.403606,0.0389,0.418116,-390811.74545,2.018628,3,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"443","3",0.023916,0.001824,0.584582,0.001855,0.033113,-401856.773078,2.014642,3,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"444","3",0.026378,0.269791,0.365075,0.396435,0.002874,-388755.378917,1.960782,3,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"445","3",0.026066,0.566693,0.338357,0.273333,0.769782,-387384.767678,1.906173,3,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"446","3",0.024753,0.126007,0.511816,0.001477,0.001469,-397127.277313,2.003913,3,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"447","3",0.028151,0.005524,0.285928,0.07487,0.227384,-384814.207777,1.991978,3,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"448","3",0.027207,0.302915,0.328752,0.238069,0.633514,-386899.951431,1.977813,3,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"449","3",0.026066,0.566693,0.338357,0.273333,0.769782,-387384.767678,1.906173,3,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"450","3",0.025627,0.087914,0.451846,0.002291,0.259359,-393526.649043,2.00532,3,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"451","3",0.026138,0.009918,0.385162,0.002726,0.588057,-389816.314415,1.966631,3,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"452","3",0.02559,0.007093,0.481164,0.017177,0.002522,-395253.620777,2.036261,3,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"453","3",0.024497,0.004411,0.544747,0.007961,0.006129,-399216.455456,2.01959,3,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"454","3",0.027427,0.813785,0.304771,0.06954,0.361675,-385719.356521,1.964099,3,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"455","3",0.026127,0.802665,0.338562,0.394402,0.560772,-387394.967423,1.910881,3,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"456","3",0.025453,0.003494,0.403211,0.435001,0.101457,-390792.720167,1.935799,3,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"457","3",0.027101,0.08138,0.329031,0.342445,0.096215,-386914.117041,1.970446,3,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"458","3",0.026066,0.566693,0.338357,0.273333,0.769782,-387384.767678,1.906173,3,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"459","3",0.025658,0.001567,0.398227,0.224166,0.282823,-390520.978985,1.945629,3,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"460","3",0.025354,0.008909,0.411435,0.390379,0.229311,-391244.222476,1.9377,3,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"461","3",0.026169,0.051688,0.379144,0.303924,0.008262,-389495.874208,1.961886,4,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"462","3",0.026757,0.009538,0.360307,0.252648,0.005799,-388506.581467,1.983226,4,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"463","3",0.025584,0.005535,0.463691,0.044615,0.03714,-394217.145994,2.015645,4,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"464","3",0.026689,0.290144,0.377721,0.289696,0.006403,-389419.256331,1.999168,4,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"465","3",0.02521,0.004451,0.465476,0.006258,0.002362,-394323.016935,1.988218,4,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"466","3",0.024518,0.001404,0.544958,0.003164,0.002772,-399230.074866,2.021563,4,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"467","3",0.02721,0.217649,0.342192,0.003004,0.253459,-387576.393729,1.994527,4,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"468","3",0.027711,0.004538,0.326281,0.244271,0.131572,-386775.694814,2.011357,4,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"469","3",0.024733,0.001313,0.49722,0.003751,0.011238,-396227.556615,1.986008,4,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"470","3",0.024496,0.003003,0.544368,0.003304,0.001494,-399191.923478,2.019087,4,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"471","3",0.027119,0.072299,0.336642,0.105955,0.002975,-387295.943207,1.981101,4,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"472","3",0.02628,0.001236,0.411328,0.001149,0.034942,-391236.123725,2.008364,4,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"473","3",0.026672,0.01898,0.333852,0.248448,0.083597,-387156.506376,1.945048,4,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"474","3",0.026279,0.057396,0.351222,0.454852,0.001341,-388039.096584,1.93698,4,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"475","3",0.025558,0.036515,0.475396,0.002113,0.03318,-394909.145303,2.027053,4,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"476","3",0.026396,0.003338,0.366112,0.399354,0.010479,-388809.500315,1.963386,4,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"477","3",0.025898,0.599137,0.379851,0.612602,0.001233,-389533.98471,1.942385,4,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"478","3",0.025763,0.081656,0.403697,0.377796,0.001055,-390818.572903,1.95998,4,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"479","3",0.025804,0.692959,0.448073,0.081894,0.00127,-393308.322383,2.014762,4,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"480","3",0.028229,0.218226,0.270933,0.091398,0.267924,-384109.424554,1.978405,4,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"481","3",0.026336,0.012144,0.393391,0.020175,0.778189,-390257.669165,1.991351,5,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"482","3",0.025207,0.001253,0.449743,0.200515,0.080819,-393406.101579,1.970075,5,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"483","3",0.025071,0.388153,0.496945,0.116445,0.007282,-396209.879302,2.012855,5,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"484","3",0.025146,0.29452,0.469809,0.039016,0.032897,-394578.731098,1.98809,5,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"485","3",0.024557,0.003803,0.557371,0.008136,0.009542,-400038.96545,2.038481,5,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"486","3",0.02452,0.029686,0.499678,0.001016,0.413739,-396378.569535,1.97158,5,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"487","3",0.02757,0.601585,0.321312,0.21764,0.024335,-386529.431603,1.994938,5,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"488","3",0.025087,0.731752,0.471631,0.086082,0.035021,-394686.707856,1.985482,5,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"489","3",0.026051,0.007892,0.409257,0.02375,0.312653,-391122.610508,1.988413,5,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"490","3",0.024759,0.155601,0.525588,0.08332,0.00791,-397990.674584,2.019775,5,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"491","3",0.02452,0.029686,0.499678,0.001016,0.413739,-396378.569535,1.97158,5,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"492","3",0.024091,0.162717,0.565982,0.038468,0.001318,-400608.53459,2.009213,5,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"493","3",0.025729,0.001025,0.418239,0.23107,0.001623,-391620.026405,1.974298,5,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"494","3",0.02736,0.347976,0.292275,0.00336,0.933728,-385117.911346,1.943849,5,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"495","3",0.024999,0.009558,0.498837,0.00809,0.008953,-396325.782438,2.009174,5,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"496","3",0.025634,0.001413,0.415153,0.075317,0.141391,-391449.041233,1.963432,5,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"497","3",0.026572,0.029996,0.36376,0.056274,0.445169,-388686.447093,1.973646,5,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"498","3",0.026274,0.921641,0.409415,0.148267,0.045792,-391130.804977,2.005653,5,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"499","3",0.026597,0.071672,0.368097,0.150386,0.705302,-388912.784595,1.98072,5,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"500","3",0.025216,0.002635,0.439851,0.018141,0.874877,-392838.388887,1.959525,5,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"501","3",0.027762,0.55052,0.267799,0.111212,0.990465,-383964.696826,1.941754,6,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"502","3",0.026165,0.021615,0.401509,0.104404,0.413252,-390698.220254,1.987992,6,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"503","3",0.027236,0.181764,0.338414,0.154296,0.006762,-387385.085705,1.991814,6,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"504","3",0.026299,0.064271,0.42051,0.008482,0.004417,-391745.055571,2.020675,6,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"505","3",0.028019,0.017205,0.280258,0.010433,0.087231,-384546.53286,1.975469,6,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"506","3",0.026522,0.035749,0.383671,0.190739,0.038935,-389735.843005,1.993716,6,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"507","3",0.026145,0.004662,0.38234,0.377601,0.180875,-389665.765816,1.963822,6,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"508","3",0.028467,0.005532,0.269474,0.023223,0.353556,-384041.093642,1.993194,6,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"509","3",0.025087,0.451971,0.486479,0.09593,0.216533,-395574.537729,2.002288,6,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"510","3",0.02514,0.006689,0.461821,0.395654,0.002343,-394108.648253,1.978494,6,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"511","3",0.024873,0.005,0.527136,0.01156,0.053143,-398088.292943,2.030846,6,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"512","3",0.024873,0.005,0.527136,0.01156,0.053143,-398088.292943,2.030846,6,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
